condition,hours,seed,policy,dt_ms,sigma_single,tau_regression,regression_r2,n_avalanches,fit_fraction,mean_size,max_size,tau_mle,exp_rate,llr,vuong_z,ks,fit_n
capped,3.0,109,iei_float,1.2968550772883443,0.4247984163005166,1.9919799839503023,0.996454742540642,53812,0.9862855868579499,3.2335724373745633,60,1.8716846659444943,0.4665631014008924,8294.219777217722,43.235977726820565,0.02275402598533871,53074
capped,3.0,109,iei_100,1.0,0.37985443959243087,2.174433711896725,0.9948055061831824,63849,0.9918244608372879,2.7252580306661027,59,1.9705071981025117,0.535962108573198,8885.977292355938,42.441489785792264,0.023035120134091147,63327
capped,3.0,109,iei_400,1.0,0.37985443959243087,2.174433711896725,0.9948055061831824,63849,0.9918244608372879,2.7252580306661027,59,1.9705071981025117,0.535962108573198,8885.977292355938,42.441489785792264,0.023035120134091147,63327
capped,3.0,110,iei_float,1.2968886651775884,0.4096607493181492,1.995925706308112,0.9951249559702615,54065,0.9857948765375012,3.2184407657449365,60,1.893250059924819,0.4758101180024773,8730.87589515241,45.003340986221176,0.021482572095021246,53297
capped,3.0,110,iei_100,1.0,0.36626473534170584,2.1165099928089166,0.9954554397724165,64051,0.991897082012771,2.7166632839456057,59,1.9886253127759073,0.5389057228697576,9917.532335205357,45.70345555956609,0.019800712758409333,63532
capped,3.0,110,iei_400,1.0,0.36626473534170584,2.1165099928089166,0.9954554397724165,64051,0.991897082012771,2.7166632839456057,59,1.9886253127759073,0.5389057228697576,9917.532335205357,45.70345555956609,0.019800712758409333,63532
capped,3.0,111,iei_float,1.2983232080817726,0.4112228208581874,1.984874445988575,0.99501588986906,53963,0.9861201193410299,3.224524211033486,60,1.8829595906985563,0.47028205131535583,8649.384274724021,44.68759799561281,0.022658587658607177,53214
capped,3.0,111,iei_100,1.0,0.37021852639721525,2.121946975644977,0.9951170233147612,63953,0.9921817584788829,2.7208262317639518,59,1.9786491865895695,0.5344120215443027,9687.729209174986,45.013110356466235,0.02074040843706726,63453
capped,3.0,111,iei_400,1.0,0.37021852639721525,2.121946975644977,0.9951170233147612,63953,0.9921817584788829,2.7208262317639518,59,1.9786491865895695,0.5344120215443027,9687.729209174986,45.013110356466235,0.02074040843706726,63453
capped,3.0,112,iei_float,1.296099190398007,0.40865786394785225,1.9955427249772362,0.9949083322510329,54190,0.9855692932275327,3.2114596789075476,60,1.8937615609625045,0.4769150855569131,8661.227029611118,44.369438880616386,0.02200028324953962,53408
capped,3.0,112,iei_100,1.0,0.3666325959925173,2.1097544212945323,0.9953766971729273,64039,0.9919111791252205,2.717547119723918,58,1.986348050178636,0.5372695815908586,9936.574656326271,45.69140563588642,0.020146097317181644,63521
capped,3.0,112,iei_400,1.0,0.3666325959925173,2.1097544212945323,0.9953766971729273,64039,0.9919111791252205,2.717547119723918,58,1.986348050178636,0.5372695815908586,9936.574656326271,45.69140563588642,0.020146097317181644,63521
capped,3.0,113,iei_float,1.2910041289642449,0.4150692547559767,2.0017227727086047,0.9933533811558845,53677,0.985207817128379,3.2426365109823574,60,1.8837581652236626,0.4732049867924554,8326.43308936318,43.176366043515905,0.023535039686086612,52883
capped,3.0,113,iei_100,1.0,0.3696143798494951,2.134540211849335,0.9968044817160981,63436,0.9914874834478845,2.7437890157008638,60,1.9769991161793659,0.5341635807449243,9510.06125228569,44.853657757175775,0.021051644522376622,62896
capped,3.0,113,iei_400,1.0,0.3696143798494951,2.134540211849335,0.9968044817160981,63436,0.9914874834478845,2.7437890157008638,60,1.9769991161793659,0.5341635807449243,9510.06125228569,44.853657757175775,0.021051644522376622,62896
capped,3.0,114,iei_float,1.2708473193838818,0.4133443203024648,1.9836659290121852,0.9949871845693831,53539,0.985898130334896,3.250116737331665,59,1.8779548252808755,0.4668665716689404,8628.48156278316,44.97272537522362,0.021180228596120343,52784
capped,3.0,114,iei_100,1.0,0.3708631662688942,2.1315123917939065,0.9944131003410881,62620,0.991168955605238,2.7787927179814758,59,1.9699727828547626,0.5291044452000095,9450.868930850465,45.02072670906885,0.020450594430110658,62067
capped,3.0,114,iei_400,1.0,0.3708631662688942,2.1315123917939065,0.9944131003410881,62620,0.991168955605238,2.7787927179814758,59,1.9699727828547626,0.5291044452000095,9450.868930850465,45.02072670906885,0.020450594430110658,62067
capped,3.0,115,iei_float,1.2954525452922465,0.414228659416803,2.020135640092704,0.9951135697593134,53837,0.9852889276891357,3.232238051897394,60,1.8874233422956106,0.47686261568593635,8192.32447321473,42.65997444668896,0.023526371867722662,53045
capped,3.0,115,iei_100,1.0,0.3720646361311323,2.146472770877061,0.9964900584493769,63760,0.9915150564617315,2.729203262233375,58,1.981437081563863,0.5396395320570218,9256.69768337552,43.39494842942818,0.022033096760696202,63219
capped,3.0,115,iei_400,1.0,0.3720646361311323,2.146472770877061,0.9964900584493769,63760,0.9915150564617315,2.729203262233375,58,1.981437081563863,0.5396395320570218,9256.69768337552,43.39494842942818,0.022033096760696202,63219
capped,3.0,116,iei_float,1.284445365121812,0.411897771574337,2.003313849091137,0.9937526650534952,53738,0.9854479139528826,3.2388068033793593,60,1.8860239931552396,0.47258810210472346,8554.631183612075,44.52327255239842,0.020707914872640232,52956
capped,3.0,116,iei_100,1.0,0.3710683217671782,2.1352314202621083,0.9953280374669975,63308,0.99140708915145,2.7492102103999496,60,1.9779172050800344,0.5342056549081229,9552.578210750462,45.06388922997096,0.020488854264965606,62764
capped,3.0,116,iei_400,1.0,0.3710683217671782,2.1352314202621083,0.9953280374669975,63308,0.99140708915145,2.7492102103999496,60,1.9779172050800344,0.5342056549081229,9552.578210750462,45.06388922997096,0.020488854264965606,62764
capped,3.0,117,iei_float,1.2850006920241075,0.4187572087658593,2.031789182324032,0.9944649211014771,53875,0.9852436194895592,3.230663573085847,60,1.8866373494801518,0.4762794710384085,8209.749801125045,43.093296434138715,0.02243280190828656,53080
capped,3.0,117,iei_100,1.0,0.3699982441422635,2.1452033271520206,0.9964820137618484,63549,0.9917858660246424,2.7388629246723,60,1.9763437767058196,0.5339483147640378,9506.4085807312,45.0805826805891,0.019382158690395057,63027
capped,3.0,117,iei_400,1.0,0.3699982441422635,2.1452033271520206,0.9964820137618484,63549,0.9917858660246424,2.7388629246723,60,1.9763437767058196,0.5339483147640378,9506.4085807312,45.0805826805891,0.019382158690395057,63027
capped,3.0,118,iei_float,1.2891740931341784,0.4164534967903856,1.9934321059944584,0.9926023631882659,53697,0.9853623107436169,3.2405907220142653,60,1.8869106637408617,0.4747464027504785,8368.922974937243,42.94753170141906,0.022995500228432886,52911
capped,3.0,118,iei_100,1.0,0.3714134732062473,2.1327575573184783,0.9963466861696129,63344,0.9911278100530437,2.7470636524374843,59,1.9805337250008481,0.5381049775881308,9301.14617860902,43.488810026956244,0.02264682239186322,62782
capped,3.0,118,iei_400,1.0,0.3714134732062473,2.1327575573184783,0.9963466861696129,63344,0.9911278100530437,2.7470636524374843,59,1.9805337250008481,0.5381049775881308,9301.14617860902,43.488810026956244,0.02264682239186322,62782
capped,3.0,119,iei_float,1.3061160428411787,0.4167837248728506,2.025800055361652,0.995986429864072,53927,0.9860552228011942,3.227251655015113,60,1.8717072823217809,0.4688629773592051,8054.787845839769,42.65764237107551,0.024119822389524703,53175
capped,3.0,119,iei_100,1.0,0.3706285603939365,2.187052346075944,0.9960858886751117,64373,0.9920152859117953,2.703555838627996,60,1.9736973036233625,0.5391942723384007,8824.616835175675,42.14287435766825,0.02302278985762718,63859
capped,3.0,119,iei_400,1.0,0.3706285603939365,2.187052346075944,0.9960858886751117,64373,0.9920152859117953,2.703555838627996,60,1.9736973036233625,0.5391942723384007,8824.616835175675,42.14287435766825,0.02302278985762718,63859
refractory_0.8,3.0,100,iei_float,16.910374543284277,0.8836614952665491,1.9527561444781931,0.957651431887979,47394,0.9965396463687387,3.6682913448959784,77,1.5901422667078808,0.3302494299123163,5554.560819774522,38.87892543388026,0.023043126799216662,47230
refractory_0.8,3.0,100,iei_100,2.0,0.0,4.718003719940602,0.8928374197542908,122023,1.0,1.4247723789777338,11,2.626992585475689,1.2102138993182838,-2942.2559975415807,-29.87150239285183,0.041029702935558965,122023
refractory_0.8,3.0,100,iei_400,62.0,0.34989674754775424,1.9527561444781931,0.957651431887979,47394,0.9965396463687387,3.6682913448959784,77,1.5901422667078808,0.3302494299123163,5554.560819774522,38.87892543388026,0.023043126799216662,47230
refractory_0.8,3.0,101,iei_float,15.395903163009908,0.9251294874084658,1.9239203893426373,0.9653413562874711,46903,0.9967379485320769,3.7062661237021084,67,1.5823759358252563,0.3254896692757555,5648.550914532486,39.829470146303336,0.0202727523088142,46750
refractory_0.8,3.0,101,iei_100,2.0,0.0,4.330985516172396,0.8905197810542642,121668,1.0,1.4287651642173784,10,2.618491895848388,1.2036564623864163,-3061.7910507302586,-30.775180076221105,0.04217746279106571,121668
refractory_0.8,3.0,101,iei_400,62.0,0.36347386319047825,1.9239203893426373,0.9653413562874711,46903,0.9967379485320769,3.7062661237021084,67,1.5823759358252563,0.3254896692757555,5648.550914532486,39.829470146303336,0.0202727523088142,46750
refractory_0.8,3.0,102,iei_float,17.64229312121696,0.8555660104226983,1.9719061601483092,0.958541654187312,47621,0.9965141429201403,3.6510153083723567,65,1.5932911077091578,0.33227222660346567,5508.3892245036195,38.83233807585059,0.023743069326476074,47455
refractory_0.8,3.0,102,iei_100,2.0,0.0,4.779131978437706,0.8883624361114211,122327,1.0,1.421313364997098,11,2.6333595949513633,1.2159597363493155,-2928.364026619649,-29.805115700717508,0.040819727843551146,122327
refractory_0.8,3.0,102,iei_400,62.0,0.36166210670314636,1.9719061601483092,0.958541654187312,47621,0.9965141429201403,3.6510153083723567,65,1.5932911077091578,0.33227222660346567,5508.3892245036195,38.83233807585059,0.023743069326476074,47455
refractory_0.8,3.0,103,iei_float,17.49184111959583,0.8321556057405114,1.9505392904814338,0.961090394787429,47562,0.9965308439510534,3.656574576342458,61,1.5951277694127644,0.3317861824921138,5694.1475477247095,39.73273750609714,0.021601100348951408,47397
refractory_0.8,3.0,103,iei_100,2.0,0.0,4.82433335452582,0.8860102491734878,122071,1.0,1.4246954641151461,12,2.6269778378595046,1.2103410034177764,-2956.0156971689776,-30.233725691193943,0.04088865177371337,122071
refractory_0.8,3.0,103,iei_400,62.0,0.3458646616541353,1.950534651314494,0.9610877623423755,47561,0.996530771009861,3.6566514581274574,61,1.5951134894915473,0.3317778449577863,5694.237647412577,39.733994643524234,0.02158600497731189,47396
refractory_0.8,3.0,104,iei_float,15.694929240116254,0.9035664260316776,1.9340122798293713,0.9624711236161415,46986,0.9966372962158941,3.702315583365258,59,1.5822487624758867,0.3264763423663113,5509.73624909089,38.84616432055027,0.022923016490906056,46828
refractory_0.8,3.0,104,iei_100,2.0,0.0,4.668087051830386,0.8663270382381756,121900,1.0,1.4270467596390484,10,2.6226607040592977,1.2064688701473525,-2968.371931671527,-30.52506863941758,0.04112260090918518,121900
refractory_0.8,3.0,104,iei_400,62.0,0.36722200358563994,1.9340122798293713,0.9624711236161415,46986,0.9966372962158941,3.702315583365258,59,1.5822487624758867,0.3264763423663113,5509.73624909089,38.84616432055027,0.022923016490906056,46828
refractory_0.8,3.0,105,iei_float,18.092205667289285,0.8111284413653016,1.9515758573971604,0.9619614805831426,47785,0.9963168358271424,3.6413100345296643,66,1.601478420225229,0.3343984416061937,5781.745881260713,40.08577636457372,0.023043461071536764,47609
refractory_0.8,3.0,105,iei_100,2.0,0.0,4.670574230503767,0.8970323684574231,122304,1.0,1.4226844583987441,11,2.6329530304708033,1.2136748901323795,-2758.13683424,-28.030382150233702,0.039723385762281516,122304
refractory_0.8,3.0,105,iei_400,62.0,0.35005706073798554,1.9515758573971604,0.9619614805831426,47785,0.9963168358271424,3.6413100345296643,66,1.601478420225229,0.3343984416061937,5781.745881260713,40.08577636457372,0.023043461071536764,47609
refractory_0.8,3.0,106,iei_float,18.485731628885052,0.8393812346392945,1.9549087907509108,0.9629301471861091,47872,0.9963235294117647,3.634859625668449,58,1.6004945760098703,0.3344316609481195,5720.900299146608,39.680252688634,0.022735758136336548,47696
refractory_0.8,3.0,106,iei_100,2.0,0.0,4.648324910356429,0.9046742648905316,122299,1.0,1.422808036042813,12,2.630035603702323,1.2134694275671838,-2984.2647681309863,-30.173708093409164,0.041203552265131504,122299
refractory_0.8,3.0,106,iei_400,62.0,0.35916473317865427,1.9549087907509108,0.9629301471861091,47872,0.9963235294117647,3.634859625668449,58,1.6004945760098703,0.3344316609481195,5720.900299146608,39.680252688634,0.022735758136336548,47696
refractory_0.8,3.0,107,iei_float,18.59794552236648,0.8190689605320226,1.9439869807737513,0.9636458559951103,47926,0.9966823853440722,3.629094854567458,64,1.6032579932949478,0.33415338212218393,5956.314755342493,41.089535563128514,0.02017144818421085,47767
refractory_0.8,3.0,107,iei_100,2.0,0.0,4.876055132839476,0.9015608408242408,122179,1.0,1.4235506920174499,12,2.629972640826738,1.2122363121878066,-2876.566198634633,-29.008210543312906,0.040759347298300885,122179
refractory_0.8,3.0,107,iei_400,62.0,0.35523114355231145,1.9439869807737513,0.9636458559951103,47926,0.9966823853440722,3.629094854567458,64,1.6032579932949478,0.33415338212218393,5956.314755342493,41.089535563128514,0.02017144818421085,47767
refractory_0.8,3.0,108,iei_float,18.39018284167951,0.8064738292011019,1.961488917022531,0.9613048542570116,47847,0.9963216084603005,3.634418040838506,64,1.599574451743349,0.33463417493060776,5627.036771470103,38.97624241466026,0.021496506766024492,47671
refractory_0.8,3.0,108,iei_100,2.0,0.0,4.876668595009588,0.9060069693978373,122465,1.0,1.419964887927163,12,2.6350368439050715,1.2182163158684207,-2992.1881029282704,-30.352942010270027,0.04138511817073953,122465
refractory_0.8,3.0,108,iei_400,62.0,0.3500571573733012,1.961488917022531,0.9613048542570116,47847,0.9963216084603005,3.634418040838506,64,1.599574451743349,0.33463417493060776,5627.036771470103,38.97624241466026,0.021496506766024492,47671
refractory_0.8,3.0,109,iei_float,17.54420031771132,0.8416147950922894,1.9344181356395873,0.9634402518900113,47639,0.9965154600222507,3.6528054745061818,66,1.598552848478585,0.3320616415230162,5895.974646538262,40.816516324156275,0.02137792070141714,47473
refractory_0.8,3.0,109,iei_100,2.0,0.0,4.212768777003022,0.9074051667530637,121883,1.0,1.4277298720904474,10,2.6246743781928448,1.205349103449222,-2698.1594449269387,-26.929296959041856,0.04035539727089554,121883
refractory_0.8,3.0,109,iei_400,62.0,0.3192730058738401,1.9342854219166856,0.9634686759030717,47638,0.9965153868760234,3.6528821529031443,66,1.5985484484913233,0.3320533094506297,5896.727875178809,40.82032212127471,0.02136654974405211,47472
refractory_0.8,3.0,110,iei_float,17.004607424202785,0.8532030401737242,1.940075287255004,0.9647508158975593,47431,0.9966477620121861,3.668507937846556,79,1.5920649372613855,0.33018923314811643,5697.654115737668,39.86734431329462,0.021786465425015278,47272
refractory_0.8,3.0,110,iei_100,2.0,0.0,4.8477570709763755,0.8746256756247253,121991,1.0,1.426342926937233,11,2.6226548128866316,1.2076250385394651,-3074.7228652859685,-31.15366832294652,0.04212562892479399,121991
refractory_0.8,3.0,110,iei_400,62.0,0.35717961914565105,1.940075287255004,0.9647508158975593,47431,0.9966477620121861,3.668507937846556,79,1.5920649372613855,0.33018923314811643,5697.654115737668,39.86734431329462,0.021786465425015278,47272
refractory_0.8,3.0,111,iei_float,16.87215508340241,0.8556369806144183,1.9358455949672582,0.9646598778559601,47404,0.9966247574044385,3.6705763226731922,65,1.591753636880897,0.32965060066238216,5749.359501433431,40.17863233187081,0.020719758735495475,47244
refractory_0.8,3.0,111,iei_100,2.0,0.0,4.298521788104175,0.9072124515957221,122032,1.0,1.4258555133079849,10,2.624003603492964,1.2084271546753058,-3033.9741635700484,-30.66949733501159,0.04182831147306809,122032
refractory_0.8,3.0,111,iei_400,62.0,0.3604710920770878,1.9358455949672582,0.9646598778559601,47404,0.9966247574044385,3.6705763226731922,65,1.591753636880897,0.32965060066238216,5749.359501433431,40.17863233187081,0.020719758735495475,47244
refractory_0.8,3.0,112,iei_float,18.15821126679018,0.851621308627678,1.9508827595109932,0.9650909928899896,47787,0.9967773662293092,3.6411994894008832,59,1.5944128414613292,0.3325153614676638,5570.848760395328,38.79239925013163,0.023858228435515605,47633
refractory_0.8,3.0,112,iei_100,2.0,0.0,4.819234154272462,0.8933445148281894,122561,1.0,1.4197175284144221,11,2.633912813167308,1.2186312735365057,-3125.66158749243,-32.189558403299735,0.0414569791888052,122561
refractory_0.8,3.0,112,iei_400,62.0,0.36474047558169265,1.9508827595109932,0.9650909928899896,47787,0.9967773662293092,3.6411994894008832,59,1.5944128414613292,0.3325153614676638,5570.848760395328,38.79239925013163,0.023858228435515605,47633
refractory_0.8,3.0,113,iei_float,18.231197348232637,0.8326690339879701,1.9495502697128948,0.9671786313768873,47834,0.9965714763557302,3.6368900781870637,80,1.5975883024945663,0.33352201307341856,5648.682829086619,39.20568744513786,0.021805975922119247,47670
refractory_0.8,3.0,113,iei_100,2.0,0.0,4.633526312348592,0.8976145752920189,122156,1.0,1.4241379874914044,11,2.6289609024784912,1.211263144121673,-2873.961499929783,-29.080683246538808,0.040629568333034216,122156
refractory_0.8,3.0,113,iei_400,62.0,0.3594735282915062,1.9495502697128948,0.9671786313768873,47834,0.9965714763557302,3.6368900781870637,80,1.5975883024945663,0.33352201307341856,5648.682829086619,39.20568744513786,0.021805975922119247,47670
refractory_0.8,3.0,114,iei_float,15.39175061775328,0.9103547115729129,1.9333937035720985,0.9615430940822304,46915,0.996269849728232,3.7081743578812745,58,1.5841524687049553,0.32664810249579335,5602.376784444118,39.55617618490235,0.022343959717126216,46740
refractory_0.8,3.0,114,iei_100,2.0,0.0,4.7417751586828,0.8923267055859234,121769,1.0,1.428680534454582,11,2.618419970898019,1.203794627533835,-3082.809837900306,-31.354991234665377,0.041955492960842444,121769
refractory_0.8,3.0,114,iei_400,62.0,0.3417395104895105,1.9333937035720985,0.9615430940822304,46915,0.996269849728232,3.7081743578812745,58,1.5841524687049553,0.32664810249579335,5602.376784444118,39.55617618490235,0.022343959717126216,46740
refractory_0.8,3.0,115,iei_float,18.808782861722637,0.8030840512560631,1.953856171531482,0.9650923198310258,47992,0.9964785797632939,3.625375062510418,76,1.6023352635075003,0.3352889157899198,5740.554720782293,39.6945587367476,0.02231101546974773,47823
refractory_0.8,3.0,115,iei_100,2.0,0.0,4.743439276136453,0.8897616583718817,122435,1.0,1.421072405766325,11,2.63548933347454,1.216362276804308,-2788.540201775175,-28.362513488280502,0.039966244308017096,122435
refractory_0.8,3.0,115,iei_400,62.0,0.34708236781124924,1.953856171531482,0.9650923198310258,47992,0.9964785797632939,3.625375062510418,76,1.6023352635075003,0.3352889157899198,5740.554720782293,39.6945587367476,0.02231101546974773,47823
refractory_0.8,3.0,116,iei_float,17.38926335362222,0.8327337475925725,1.9732441123614637,0.9561362296809224,47504,0.9962318962613674,3.6601128326035703,57,1.593387343443366,0.3321382571950696,5518.613251826155,38.844930891025825,0.02220857702016127,47325
refractory_0.8,3.0,116,iei_100,2.0,0.0,4.552588120310024,0.9029543815840693,122747,1.0,1.416490830733134,12,2.6398293561364934,1.2240733997463251,-3118.6424469669737,-32.074974819834665,0.041624743689672394,122747
refractory_0.8,3.0,116,iei_400,62.0,0.34912686183872627,1.9732441123614637,0.9561362296809224,47504,0.9962318962613674,3.6601128326035703,57,1.593387343443366,0.3321382571950696,5518.613251826155,38.844930891025825,0.02220857702016127,47325
refractory_0.8,3.0,117,iei_float,17.460095191107758,0.8528630191838666,1.9408809437101793,0.966910060891016,47557,0.9962360956326093,3.6579893601362574,72,1.5959465669974318,0.33258854760779866,5634.274158133963,39.23591329127167,0.024639453060092298,47378
refractory_0.8,3.0,117,iei_100,2.0,0.0,4.568743682915569,0.9053761505401094,121969,1.0,1.4262886471152505,12,2.625474181488441,1.2077143056157547,-2844.9068727037466,-28.4664800805194,0.040815899573719894,121969
refractory_0.8,3.0,117,iei_400,62.0,0.3446403172277057,1.9408809437101793,0.966910060891016,47557,0.9962360956326093,3.6579893601362574,72,1.5959465669974318,0.33258854760779866,5634.274158133963,39.23591329127167,0.024639453060092298,47378
refractory_0.8,3.0,118,iei_float,16.563200570646636,0.8737304617157675,1.9344425964311216,0.9666597721146821,47292,0.9963630212298064,3.679269221009896,57,1.5896052210207277,0.3297152428147099,5580.727018886079,38.93684055356219,0.02164766612880409,47120
refractory_0.8,3.0,118,iei_100,2.0,0.0,4.385785321647288,0.920876224442431,121865,1.0,1.4278094612891314,11,2.621287062874403,1.2052187909729666,-2971.1481299602074,-29.625832049721765,0.04162368816225237,121865
refractory_0.8,3.0,118,iei_400,62.0,0.34655343363365954,1.9344425964311216,0.9666597721146821,47292,0.9963630212298064,3.679269221009896,57,1.5896052210207277,0.3297152428147099,5580.727018886079,38.93684055356219,0.02164766612880409,47120
refractory_0.8,3.0,119,iei_float,16.836748206464005,0.8763207851284072,1.9410873010255965,0.968265885735526,47441,0.9960582618410236,3.667544950570182,58,1.5952190627716991,0.3321616288182996,5630.411221132781,39.22991711466196,0.021409538126862748,47254
refractory_0.8,3.0,119,iei_100,2.0,0.0,4.410443786302406,0.8876056956036603,121949,1.0,1.4267603670386801,10,2.6216404665645303,1.2069390212002253,-3097.6944894438475,-31.34814571318542,0.04220092480194604,121949
refractory_0.8,3.0,119,iei_400,62.0,0.3600598035027766,1.9410873010255965,0.968265885735526,47441,0.9960582618410236,3.667544950570182,58,1.5952190627716991,0.3321616288182996,5630.411221132781,39.22991711466196,0.021409538126862748,47254
refractory_1.0,3.0,100,iei_float,1.8758316952736067,0.0,3.703940062182543,0.8582291661967396,95227,1.0,1.8255641782267633,12,2.1245163191747576,0.7935773510760431,-6386.336201007229,-58.332527350515925,0.07640807326175847,95227
refractory_1.0,3.0,100,iei_100,2.0,0.0,3.703940062182543,0.8582291661967396,95227,1.0,1.8255641782267633,12,2.1245163191747576,0.7935773510760431,-6386.336201007229,-58.332527350515925,0.07640807326175847,95227
refractory_1.0,3.0,100,iei_400,28.0,1.4583891493636973,1.3031645343580593,0.9935053689490756,25802,0.9597318037361445,6.737578482288194,108,1.332866312748573,0.20805876360431003,4658.056245706809,48.92969123706832,0.01036602564077349,24763
refractory_1.0,3.0,101,iei_float,1.872670786524426,0.0,4.0398501615537965,0.8398915160427619,95002,1.0,1.8306877749942108,13,2.121191964309171,0.7901930053328778,-6317.494683194203,-57.5616859133185,0.07646213822408998,95002
refractory_1.0,3.0,101,iei_100,2.0,0.0,4.0398501615537965,0.8398915160427619,95002,1.0,1.8306877749942108,13,2.121191964309171,0.7901930053328778,-6317.494683194203,-57.5616859133185,0.07646213822408998,95002
refractory_1.0,3.0,101,iei_400,25.0,1.4726135889954148,1.304849581256154,0.9950855665011529,25532,0.9575043083189723,6.81180479398402,141,1.3354716789212038,0.20905983256467614,4583.76864305603,48.102456364352555,0.00834561554972335,24447
refractory_1.0,3.0,102,iei_float,1.8910873657552243,0.0,4.144753833778884,0.8448486155618604,96151,1.0,1.8097679691318862,13,2.138474900384315,0.8042061727436287,-6261.384024393449,-57.47229712967638,0.0750669235363004,96151
refractory_1.0,3.0,102,iei_100,2.0,0.0,4.144753833778884,0.8448486155618604,96151,1.0,1.8097679691318862,13,2.138474900384315,0.8042061727436287,-6261.384024393449,-57.47229712967638,0.0750669235363004,96151
refractory_1.0,3.0,102,iei_400,33.0,1.284147974556411,1.3210387489428181,0.9937099107346536,26333,0.9617969847719592,6.608096305016519,122,1.3434428811694215,0.21179192348161557,4740.682617889848,48.76497204314657,0.009065616577455193,25327
refractory_1.0,3.0,103,iei_float,1.8782930252645218,0.0,4.348392888244725,0.8413093953500761,95451,1.0,1.8235115399524364,14,2.1293296307415392,0.794941774994655,-6075.949440985427,-55.16628224717526,0.07456477674558315,95451
refractory_1.0,3.0,103,iei_100,2.0,0.0,4.348392888244725,0.8413093953500761,95451,1.0,1.8235115399524364,14,2.1293296307415392,0.794941774994655,-6075.949440985427,-55.16628224717526,0.07456477674558315,95451
refractory_1.0,3.0,103,iei_400,29.0,1.4651597552685247,1.3228300103212132,0.9948766452320104,25864,0.9592097123414784,6.729662851840396,114,1.3345980299565863,0.21062969040223123,4448.616241113117,46.371849773747506,0.00491853465167047,24809
refractory_1.0,3.0,104,iei_float,1.8784169065088439,0.0,4.303309919036172,0.8467073702728791,95464,1.0,1.8223623564904048,14,2.130339351806777,0.795707814708382,-6063.33314255415,-55.22611054498524,0.07418137163855298,95464
refractory_1.0,3.0,104,iei_100,2.0,0.0,4.303309919036172,0.8467073702728791,95464,1.0,1.8223623564904048,14,2.130339351806777,0.795707814708382,-6063.33314255415,-55.22611054498524,0.07418137163855298,95464
refractory_1.0,3.0,104,iei_400,29.0,1.463240841646408,1.3051330773339973,0.9934829279427364,25956,0.9606256742179072,6.70249653259362,117,1.3337074467558505,0.20864370328237614,4656.46633840191,48.45342044633243,0.008075829582600114,24934
refractory_1.0,3.0,105,iei_float,1.8756529976992826,0.0,3.566755007329113,0.8772351073175891,95442,1.0,1.8223214098614866,12,2.1305724334979157,0.7957351381811173,-6041.817727608588,-54.72044474951793,0.07434204599918537,95442
refractory_1.0,3.0,105,iei_100,2.0,0.0,3.566755007329113,0.8772351073175891,95442,1.0,1.8223214098614866,12,2.1305724334979157,0.7957351381811173,-6041.817727608588,-54.72044474951793,0.07434204599918537,95442
refractory_1.0,3.0,105,iei_400,31.0,1.3151688705466185,1.3380608727982612,0.9958168741022737,26146,0.9589229710089497,6.65210739692496,88,1.3475237016127988,0.21430842040203957,4568.220673682967,47.07131731605798,0.007441722462285916,25072
refractory_1.0,3.0,106,iei_float,1.8722529515978523,0.0,4.133662281888254,0.8257639277027784,95336,1.0,1.8251447511957708,13,2.129079453008755,0.7938557507517914,-5969.866089318919,-54.42525701844317,0.07353962872046449,95336
refractory_1.0,3.0,106,iei_100,2.0,0.0,4.133662281888254,0.8257639277027784,95336,1.0,1.8251447511957708,13,2.129079453008755,0.7938557507517914,-5969.866089318919,-54.42525701844317,0.07353962872046449,95336
refractory_1.0,3.0,106,iei_400,31.0,1.37743093230949,1.3402491113852923,0.995588520870825,26116,0.9578802266809618,6.662658906417522,109,1.3525138682278293,0.21560596597308024,4600.604060200724,47.152313554292476,0.008176931025709822,25016
refractory_1.0,3.0,107,iei_float,1.8742218372760244,0.0,4.0905748098236625,0.8484499926102251,95462,1.0,1.822725272883451,14,2.129318643711988,0.7954657287560423,-6137.432645903696,-55.95836064717583,0.07480702995106392,95462
refractory_1.0,3.0,107,iei_100,2.0,0.0,4.0905748098236625,0.8484499926102251,95462,1.0,1.822725272883451,14,2.129318643711988,0.7954657287560423,-6137.432645903696,-55.95836064717583,0.07480702995106392,95462
refractory_1.0,3.0,107,iei_400,32.0,1.3375115672583495,1.3152060948472635,0.9965745710055751,26217,0.9602929396956174,6.6369531220200635,130,1.3459684021888396,0.2125520291845278,4722.052621718123,48.32443872326659,0.006798248352098413,25176
refractory_1.0,3.0,108,iei_float,1.8828699697100821,0.0,4.081806417299036,0.8703037880874849,95679,1.0,1.8181837184753185,16,2.1309104230967915,0.7985064180041999,-6338.633667535251,-58.265790633393536,0.0754645485683042,95679
refractory_1.0,3.0,108,iei_100,2.0,0.0,4.081806417299036,0.8703037880874849,95679,1.0,1.8181837184753185,16,2.1309104230967915,0.7985064180041999,-6338.633667535251,-58.265790633393536,0.0754645485683042,95679
refractory_1.0,3.0,108,iei_400,30.0,1.3669270177206685,1.3190259295086784,0.9937538918494032,26058,0.959743648783483,6.675953641875815,104,1.3396159360079043,0.21100113335453696,4627.502776471476,47.93713474663451,0.008454695505353271,25009
