condition,hours,seed,dt_ms,iei_ms,native_dt_ms,sigma_single,tau_regression,regression_r2,n_avalanches,fit_fraction,mean_size,max_size,tau_mle,exp_rate,llr,vuong_z,ks,fit_n,signature_regression,signature_mle
refractory_1.0,3.0,101,64,1.872670786524426,2,0.7955695598204908,1.304849581256154,0.9950855665011529,25532,0.9575043083189723,6.81180479398402,141,1.3354716789212038,0.20905983256467614,4583.76864305603,48.102456364352555,0.00834561554972335,24447,False,False
refractory_1.0,3.0,101,96,1.872670786524426,2,0.5383704872755968,1.304849581256154,0.9950855665011529,25532,0.9575043083189723,6.81180479398402,141,1.3354716789212038,0.20905983256467614,4583.76864305603,48.102456364352555,0.00834561554972335,24447,False,False
refractory_1.0,3.0,101,128,1.872670786524426,2,0.38947895791583165,1.304849581256154,0.9950855665011529,25532,0.9575043083189723,6.81180479398402,141,1.3354716789212038,0.20905983256467614,4583.76864305603,48.102456364352555,0.00834561554972335,24447,False,False
refractory_1.0,3.0,102,1,1.8910873657552243,2,0.0,4.144753833778884,0.8448486155618604,96151,1.0,1.8097679691318862,13,2.138474900384315,0.8042061727436287,-6261.384024393449,-57.47229712967638,0.0750669235363004,96151,False,False
refractory_1.0,3.0,102,2,1.8910873657552243,2,0.0,4.144753833778884,0.8448486155618604,96151,1.0,1.8097679691318862,13,2.138474900384315,0.8042061727436287,-6261.384024393449,-57.47229712967638,0.0750669235363004,96151,False,False
refractory_1.0,3.0,102,3,1.8910873657552243,2,0.7178054286186203,2.9567123212706874,0.7942010381085911,49650,1.0,3.5047532729103725,29,1.4941384891198357,0.33578580005496994,-1860.1108486348548,-16.88116250990352,0.06592845857308516,49650,False,False
refractory_1.0,3.0,102,4,1.8910873657552243,2,0.9675692097368321,1.3210387489428181,0.9937099107346536,26333,0.9617969847719592,6.608096305016519,122,1.3434428811694215,0.21179192348161557,4740.682617889848,48.76497204314657,0.009065616577455193,25327,True,True
refractory_1.0,3.0,102,5,1.8910873657552243,2,1.0874262408885804,1.3210387489428181,0.9937099107346536,26333,0.9617969847719592,6.608096305016519,122,1.3434428811694215,0.21179192348161557,4740.682617889848,48.76497204314657,0.009065616577455193,25327,True,True
refractory_1.0,3.0,102,6,1.8910873657552243,2,1.2069130144180273,1.3210387489428181,0.9937099107346536,26333,0.9617969847719592,6.608096305016519,122,1.3434428811694215,0.21179192348161557,4740.682617889848,48.76497204314657,0.009065616577455193,25327,False,False
refractory_1.0,3.0,102,8,1.8910873657552243,2,1.3603703498364472,1.3210387489428181,0.9937099107346536,26333,0.9617969847719592,6.608096305016519,122,1.3434428811694215,0.21179192348161557,4740.682617889848,48.76497204314657,0.009065616577455193,25327,False,False
refractory_1.0,3.0,102,10,1.8910873657552243,2,1.459786910197869,1.3210387489428181,0.9937099107346536,26333,0.9617969847719592,6.608096305016519,122,1.3434428811694215,0.21179192348161557,4740.682617889848,48.76497204314657,0.009065616577455193,25327,False,False
refractory_1.0,3.0,102,12,1.8910873657552243,2,1.5496316401706087,1.3210387489428181,0.9937099107346536,26333,0.9617969847719592,6.608096305016519,122,1.3434428811694215,0.21179192348161557,4740.682617889848,48.76497204314657,0.009065616577455193,25327,False,False
refractory_1.0,3.0,102,16,1.8910873657552243,2,1.5817935364200613,1.3210387489428181,0.9937099107346536,26333,0.9617969847719592,6.608096305016519,122,1.3434428811694215,0.21179192348161557,4740.682617889848,48.76497204314657,0.009065616577455193,25327,False,False
refractory_1.0,3.0,102,20,1.8910873657552243,2,1.5259769766737352,1.3210387489428181,0.9937099107346536,26333,0.9617969847719592,6.608096305016519,122,1.3434428811694215,0.21179192348161557,4740.682617889848,48.76497204314657,0.009065616577455193,25327,False,False
