hours,condition,policy,n,sigma_single_mean,sigma_single_sd,sigma_single_min,sigma_single_max,tau_regression_mean,tau_regression_sd,tau_regression_min,tau_regression_max,tau_mle_mean,tau_mle_sd,tau_mle_min,tau_mle_max,ks_mean,ks_sd,ks_min,ks_max,aic_powerlaw_minus_lognormal_mean,aic_powerlaw_minus_lognormal_sd,aic_powerlaw_minus_lognormal_min,aic_powerlaw_minus_lognormal_max,signature_regression_hits,signature_regression_fraction,signature_regression_ci_low,signature_regression_ci_high,signature_mle_hits,signature_mle_fraction,signature_mle_ci_low,signature_mle_ci_high,mle_and_gof_hits,mle_and_gof_fraction,mle_and_gof_ci_low,mle_and_gof_ci_high,gof_reject_hits,gof_reject_fraction,gof_reject_ci_low,gof_reject_ci_high
3.0,refractory_0.8,fixed_10,20,0.9381722963322551,0.014199756415434354,0.9113011036841288,0.9761177100727813,1.9466385842970986,0.012917646811724685,1.923920389342637,1.973244112361464,1.5941504888213391,0.006233550165108972,1.5822487624758867,1.6032579932949478,0.02215693990874145,0.0011723979121815327,0.0201714481842108,0.0246394530600922,574.3327454308121,32.70628501029693,509.5466979491757,624.83497318023,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,refractory_0.8,iei_rounded,20,0.8542133831172259,0.033294518604595834,0.8002678054429647,0.92232149188116,1.9466385842970986,0.012917646811724685,1.923920389342637,1.973244112361464,1.5941504888213391,0.006233550165108972,1.5822487624758867,1.6032579932949478,0.02215693990874145,0.0011723979121815327,0.0201714481842108,0.0246394530600922,574.3327454308121,32.70628501029693,509.5466979491757,624.83497318023,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,refractory_0.8,selected_mle,20,0.9430920591146311,0.011479450418802717,0.9291024268895895,0.9761177100727813,1.9466385842970986,0.012917646811724685,1.923920389342637,1.973244112361464,1.5941504888213391,0.006233550165108972,1.5822487624758867,1.6032579932949478,0.02215693990874145,0.0011723979121815327,0.0201714481842108,0.0246394530600922,574.3327454308121,32.70628501029693,509.5466979491757,624.83497318023,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,refractory_0.8,selected_regression,20,1.1690135535054704,0.055002543902595055,1.06425855513308,1.261494991009504,1.6878163310811254,0.009792283976373913,1.669771488956174,1.7081574091217362,1.2736784371364116,0.009488546287499084,1.2596953049660709,1.291547243730653,0.07341606636559336,0.003836097167930489,0.0640834446340501,0.0788520904967859,2457.0686858525323,183.2338204346176,2019.941413788969,2725.873181870411,10,0.5,0.2992980068701797,0.7007019931298203,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,refractory_1.0,fixed_10,20,1.4642644825105846,0.01741505888270626,1.432271161417323,1.4889719397132704,1.3173653763275854,0.013121163676508875,1.290573458488979,1.3402491113852923,1.3405480334200885,0.00567850598331478,1.3294392963471309,1.3525138682278293,0.008305264764018966,0.0015408713136322596,0.0049185346516704,0.0114942296225578,-2.0000000000087312,2.3794522056960183e-11,-2.00000000007276,-1.999999999985448,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,refractory_1.0,iei_rounded,20,0.0,0.0,0.0,0.0,4.112189170735698,0.22379064568695395,3.566755007329113,4.348392888244725,2.128261262731648,0.00623733431247847,2.118385948562862,2.1413908219672653,0.07479035941076151,0.000993552160270839,0.0734665315898266,0.0764621382240899,11826.552434321628,217.36061665139334,11509.971137387329,12207.727061530575,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,refractory_1.0,selected_mle,20,0.9848715652407483,0.017513893481153314,0.96848310785277,1.030860376691131,1.3173653763275854,0.013121163676508875,1.290573458488979,1.3402491113852923,1.3405480334200885,0.00567850598331478,1.3294392963471309,1.3525138682278293,0.008305264764018966,0.0015408713136322596,0.0049185346516704,0.0114942296225578,-2.0000000000087312,2.3794522056960183e-11,-2.00000000007276,-1.999999999985448,18,0.9,0.6989663528135878,0.9721335190383086,20,1.0,0.8388748398148705,1.0000000000000002,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,refractory_1.0,selected_regression,20,0.9848715652407483,0.017513893481153314,0.96848310785277,1.030860376691131,1.3173653763275854,0.013121163676508875,1.290573458488979,1.3402491113852923,1.3405480334200885,0.00567850598331478,1.3294392963471309,1.3525138682278293,0.008305264764018966,0.0015408713136322596,0.0049185346516704,0.0114942296225578,-2.0000000000087312,2.3794522056960183e-11,-2.00000000007276,-1.999999999985448,18,0.9,0.6989663528135878,0.9721335190383086,20,1.0,0.8388748398148705,1.0000000000000002,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,refractory_1.2,fixed_10,20,2.1589235288190753,0.037057982438630926,2.081026875250702,2.2310546596260883,1.0667694208453211,0.011217025962878886,1.0462687410194884,1.0853019106844988,1.2307179845874532,0.006688057388503426,1.2167684957754847,1.2424895095518895,0.030772090481220073,0.0025727387256014003,0.0258620355125518,0.0368072032338918,-2.0000000000032743,1.1437526997142899e-11,-2.000000000021828,-1.999999999978172,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,refractory_1.2,iei_rounded,20,0.0,0.0,0.0,0.0,3.600518029304795,0.2437958981064843,3.152316566833227,3.9960317717113454,1.7365905574620828,0.006338314072416147,1.7248853569196978,1.7486906523984889,0.10902591243258161,0.0012439649473074397,0.1064701224686245,0.1116030841358358,16414.44571820764,218.63526807438802,16012.480590131832,16825.89516647809,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,refractory_1.2,selected_mle,20,1.1364928127632008,0.04926200957139638,1.0378695333496213,1.1792749544777354,1.0667694208453211,0.011217025962878886,1.0462687410194884,1.0853019106844988,1.2307179845874532,0.006688057388503426,1.2167684957754847,1.2424895095518895,0.030772090481220073,0.0025727387256014003,0.0258620355125518,0.0368072032338918,-2.0000000000032743,1.1437526997142899e-11,-2.000000000021828,-1.999999999978172,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,refractory_1.2,selected_regression,20,1.1364928127632008,0.04926200957139638,1.0378695333496213,1.1792749544777354,1.0667694208453211,0.011217025962878886,1.0462687410194884,1.0853019106844988,1.2307179845874532,0.006688057388503426,1.2167684957754847,1.2424895095518895,0.030772090481220073,0.0025727387256014003,0.0258620355125518,0.0368072032338918,-2.0000000000032743,1.1437526997142899e-11,-2.000000000021828,-1.999999999978172,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,uniform,fixed_10,20,2.1745076710068574,0.02830920695738369,2.1267735965453425,2.228938302536799,0.507394322539467,0.00917735534204082,0.4915854618138828,0.5246780644429033,0.4124106739903091,0.006169643800954329,0.4019407007014361,0.4259968927555118,0.06252787190608602,0.00243610147875008,0.0572136837114196,0.0656007078345719,469.1279701513475,35.137430750136225,414.45948087337456,523.0656532396315,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,uniform,iei_rounded,20,0.9303323392683776,0.08968677206455594,0.8759751805217896,1.11584251619691,2.6977861876978504,0.2546642733597785,2.1965685809642723,2.895337577238657,1.3384206064378052,0.08811128283127864,1.162800976528116,1.3873943757120113,0.13717549967197526,0.005579539895697363,0.1251523486009005,0.1424310005280689,13310.072534237997,1635.0586761016843,10030.148325897751,14557.515600461367,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,uniform,selected_mle,20,0.8865466248269218,0.004326726531086219,0.8759751805217896,0.8931406102089856,2.823983938399703,0.041971973079881895,2.7561427130785243,2.905889062722187,1.3820683948531154,0.0037911749665811203,1.373027373295118,1.3887450506884296,0.13965559744445827,0.001599929967076158,0.1347149026968483,0.1424310005280689,14097.049388845242,240.24465273169847,13475.450694666944,14557.515600461367,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,uniform,selected_regression,20,1.3180319125302886,0.009397445212632798,1.297223824038224,1.3334997088428584,1.6946994161550766,0.016467785303713695,1.6657443524878957,1.7149363055560591,0.9791370580290362,0.0024810861525538636,0.9737054225517116,0.9826753433731792,0.11816096265327722,0.0019593848794818435,0.1131796181599261,0.1203926683883475,6487.695498182191,157.51488993285315,6167.5082962093,6821.549261002714,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
