condition,hours,seed,policy,dt_ms,iei_ms,fit_min,fit_max,sigma_single,tau_regression,regression_r2,n_avalanches,fit_fraction,mean_size,max_size,tau_mle,exp_rate,llr,vuong_z,ks,fit_n,ks_iid_p,lognormal_a,lognormal_b,lognormal_bound_hit,aic_powerlaw_minus_lognormal,signature_regression,signature_mle
homogeneous,0.25,104,fixed_10,10.0,54.35913357400722,3,30,0.15313950184676578,7.087464771881414,0.9924303298787852,11448,0.04018169112508735,1.2587351502445843,7,6.281866650251926,1.5888892442067082,-3.493781734008314,-1.610844815249888,0.019589498636838343,460,0.01,-3.1710424722072155,3.4864798241299435,False,4.932289257954153,False,False
homogeneous,0.25,104,selected_regression,96.0,54.35913357400722,1,30,1.5007407407407407,1.0741062547809994,0.784157036216569,1563,0.9776071657069738,9.219449776071658,74,0.7197001079353615,0.10929446111904931,-122.01035311968374,-9.893669890063231,0.11615174936321349,1528,0.005,-0.6188771719242668,0.40822534628340834,False,230.41131940402374,False,False
homogeneous,0.25,104,selected_mle,54.0,54.35913357400722,1,30,0.8614410134600158,2.5783585919508067,0.8332490133677124,4091,0.9997555609875336,3.5223661696406747,34,1.4016438761267498,0.3346282553921778,-693.9054050989921,-26.204260542057014,0.1470840321963809,4090,0.005,-0.45247891418532965,0.7664628846832833,False,1349.8779222682533,False,False
homogeneous,0.25,105,iei_rounded,54.0,54.048918156161804,1,30,0.8509972624168948,2.530860968978732,0.8762820930807262,4089,1.0,3.5228662264612374,28,1.4104537933127563,0.3337279013867127,-629.9255032386063,-22.420486605728197,0.13632008472660373,4089,0.005,-0.3311154055398213,0.7187336369255006,False,1213.2411059578553,False,False
homogeneous,0.25,105,iei_rounded,54.0,54.048918156161804,1,15,0.8509972624168948,1.7790658161381105,0.8806783203546319,4089,0.9943751528491074,3.5228662264612374,28,1.190040739295858,0.33180533542430246,-297.77149377753847,-13.685315204475438,0.09218259642040222,4066,0.005,-0.18408437631163138,0.6330872278765994,False,586.4347914701793,False,False
homogeneous,0.25,105,iei_rounded,54.0,54.048918156161804,1,59,0.8509972624168948,2.530860968978732,0.8762820930807262,4089,1.0,3.5228662264612374,28,1.5276959617347163,0.333879262026909,-827.2400030622739,-26.888783164075562,0.1637741154971606,4089,0.005,-0.360930798867145,0.7348126914202092,False,1597.827452456102,False,False
homogeneous,0.25,105,iei_rounded,54.0,54.048918156161804,3,30,0.8509972624168948,3.3120392571367576,0.9459496024249289,4089,0.512350207874786,3.5228662264612374,28,2.3372934875568543,0.33563622800417237,-123.31130437727154,-9.09229684239555,0.08461982832888881,2095,0.005,-2.0534953984358033,1.1916218341288005,False,236.3117951763852,False,False
homogeneous,0.25,105,fixed_10,10.0,54.048918156161804,1,30,0.1558019499139744,4.952184391805274,0.9270013953307481,11371,1.0,1.266819101222408,8,2.970943134966804,1.557693487610142,-404.071230740658,-17.815740099407932,0.04137058872392718,11371,0.005,0.9451259681256277,1.7929221432730855,False,803.4299848255869,False,False
homogeneous,0.25,105,fixed_10,10.0,54.048918156161804,1,15,0.1558019499139744,4.952184391805274,0.9270013953307481,11371,1.0,1.266819101222408,8,2.9466201169677095,1.5576934844500925,-387.66439148385797,-17.46158999615106,0.0391829784322264,11371,0.005,0.9451744900391518,1.7928670404347835,False,770.619155722643,False,False
homogeneous,0.25,105,fixed_10,10.0,54.048918156161804,1,59,0.1558019499139744,4.952184391805274,0.9270013953307481,11371,1.0,1.266819101222408,8,2.978251102977845,1.557693487610142,-408.1692116501843,-17.879257240548604,0.042089618627243586,11371,0.005,0.945125845031072,1.7929222719665148,False,811.625945267424,False,False
