condition,seed,control,jitter_ms,dt_ms,original_native,control_native,sigma_single,tau_regression,regression_r2,n_avalanches,fit_fraction,mean_size,max_size,tau_mle,exp_rate,llr,vuong_z,ks,fit_n
refractory_1.0,117,jitter,80,2,2,12,0.16706100195453144,3.644342074555753,0.9783677102488081,10693,1.0,1.3527541382212662,15,2.815941981183327,1.3441265736568866,42.50230555674261,1.1085551894831678,0.02694991124999979,10693
refractory_1.0,117,jitter,80,10,2,12,0.342042755344418,2.0498619901218493,0.9458592648778973,5196,0.9923017705927637,2.78387220939184,87,2.0033931117681743,0.5227386855062042,1046.069025554283,16.70445421536205,0.0037903808959918184,5156
refractory_1.0,117,jitter,80,12,2,12,0.3558462359850507,1.965438677982396,0.9409485323591226,4669,0.9871492825016064,3.098093810237738,88,1.969009024787093,0.49192194976795667,1025.2138745836862,17.075972233104395,0.003928027031035786,4609
refractory_1.0,118,none,0,2,2,2,0.0,3.233317729160899,0.8643047346464481,7802,1.0,1.8570879261727762,11,2.104728362945659,0.7732243961780159,-493.7569019207171,-15.375218467057763,0.07650101397868703,7802
refractory_1.0,118,none,0,10,2,2,1.4816753926701571,1.2677797620592284,0.9521722398643468,2093,0.9546106067845198,6.922599139990444,83,1.3534004556207986,0.20795938134624165,436.8270413098953,15.87824349661753,0.019530052607264925,1998
refractory_1.0,118,shuffle,0,2,2,54,0.03362151777137368,6.5230752960318945,0.9426296187349739,13770,1.0,1.0522149600580972,4,4.693936880083099,3.0032836620996646,-54.29141882993241,-6.342210089835187,0.0049874974680695905,13770
refractory_1.0,118,shuffle,0,10,2,54,0.16549937637916148,4.548654251725981,0.9396431327973583,11318,1.0,1.2801731754726984,8,2.930859448392509,1.519342745282375,-405.26925784792655,-17.443947351899283,0.04243547274046422,11318
refractory_1.0,118,shuffle,0,54,2,54,0.8691699604743083,2.4521902703392007,0.8576913695453685,4082,1.0,3.549485546300833,22,1.3913638961739832,0.33074851373328584,-707.2739211522199,-26.344899280213927,0.1449579510953124,4082
refractory_1.0,118,jitter,4,2,2,2,0.43181218675811134,2.061396889547778,0.9625374206591272,4941,0.9965594009309856,2.932402347702894,43,1.8119039654799476,0.4375993199631406,704.8181688662307,12.94623424454306,0.02804904837627753,4924
refractory_1.0,118,jitter,4,10,2,2,1.1416342412451361,1.2689646448080727,0.9528647272750137,2099,0.9547403525488328,6.9028108623153885,83,1.3566787496193609,0.20870280130827346,441.1921598272147,15.97760266797594,0.01984597238771313,2004
refractory_1.0,118,jitter,20,2,2,4,0.3227288794627077,2.6439864592623983,0.9471748199596731,6824,0.9989742086752638,2.1232415005861665,40,2.1056437254685125,0.6512137135459826,697.7856723501269,11.991318536072658,0.02322100018337403,6817
refractory_1.0,118,jitter,20,4,2,4,0.3817705299941759,1.9030737119043672,0.9204706211022713,4371,0.9869595058339052,3.3148021047815144,77,1.8769229613968168,0.4347262412056412,1002.1208712554062,18.503134960371725,0.0074838193373131245,4314
refractory_1.0,118,jitter,20,10,2,4,0.6006272869837951,1.3260096546793276,0.9318906186572479,2592,0.9633487654320988,5.589891975308642,82,1.6044468943199295,0.2694321517353542,843.3141937532522,24.569974450811692,0.04538095619538035,2497
refractory_1.0,118,jitter,80,2,2,11,0.1806607744107744,3.721258694872677,0.9749430243355371,10487,1.0,1.3816153332697625,15,2.7483889452086903,1.286595504677034,13.808569236836775,0.3684706976204848,0.02950631868714615,10487
refractory_1.0,118,jitter,80,10,2,11,0.3945945945945946,2.1459170166487183,0.9471082418658888,4859,0.9903272278246553,2.9818892776291417,75,1.9288227771761672,0.48772290613787317,880.5285834524102,15.89883640107515,0.005789616468079517,4812
refractory_1.0,118,jitter,80,11,2,11,0.3860811930405965,2.0274720147949203,0.9768255840763646,4596,0.9871627502175805,3.1525239338555266,76,1.9182421065068578,0.47692911128677207,871.6573424851135,15.819051224341141,0.005289595737025254,4537
refractory_1.0,119,none,0,2,2,2,0.0,3.0361906818400795,0.8961330720204117,8049,1.0,1.8014660206236799,10,2.150005589053203,0.8099134912938062,-482.2046911035865,-15.164272660677776,0.07357995023075514,8049
refractory_1.0,119,none,0,10,2,2,1.4574780058651027,1.3719432903214102,0.9680581933546997,2213,0.9624943515589697,6.552191595119747,75,1.3338247644485772,0.2133301732254438,354.4013429973542,12.691591543773688,0.004783511529833584,2130
refractory_1.0,119,shuffle,0,2,2,54,0.03197588944428109,6.674081677538331,0.9571474557247465,13824,1.0,1.048900462962963,4,4.763663342688934,3.065710852365707,-65.3390272617793,-8.497193210286321,0.005523502634479427,13824
refractory_1.0,119,shuffle,0,10,2,54,0.15577651515151514,4.505292171641225,0.9514116509628231,11464,1.0,1.2648290300069784,9,2.977637454560748,1.5636077898931497,-403.92375760596826,-17.78499152366402,0.0408327969538026,11464
refractory_1.0,119,shuffle,0,54,2,54,0.8649722001588562,2.5597902273299855,0.8390440537903876,4035,0.9997521685254027,3.5935563816604708,32,1.3919909100174923,0.3266904989297774,-646.1385162480888,-23.739424427450654,0.13768928819912085,4034
refractory_1.0,119,jitter,4,2,2,2,0.4307848615697231,2.067262937997647,0.9781580640302876,5147,0.9972799689139304,2.817175053429182,53,1.8365560889978543,0.457542330978125,672.6163399843273,11.832933484541886,0.03566737885152338,5133
refractory_1.0,119,jitter,4,10,2,2,1.186046511627907,1.372275351522246,0.9680048463857599,2219,0.9625957638575935,6.534474988733664,75,1.3376943783703705,0.21404240560479293,360.89081047707964,12.869806453769582,0.005340033707658787,2136
refractory_1.0,119,jitter,20,2,2,4,0.31106646576259833,2.6360832696809045,0.9762981273847423,7148,0.9995803021824287,2.0285394515948516,37,2.147735218472901,0.6858794382007825,689.2240639628283,11.48251939376413,0.022364879858280173,7145
refractory_1.0,119,jitter,20,4,2,4,0.3916139240506329,1.932474354529784,0.9857767648221174,4723,0.9896252381960619,3.070082574634766,68,1.9155201761290943,0.4652337078255573,996.4126349241582,17.460558318275023,0.0027150124445965984,4674
refractory_1.0,119,jitter,20,10,2,4,0.584192439862543,1.4390998337701502,0.9410587691103764,2748,0.9705240174672489,5.276564774381368,75,1.5890831021946692,0.2751981439132015,787.3203866323923,22.361761988580557,0.03954114438708217,2667
refractory_1.0,119,jitter,80,2,2,13,0.1611901422560609,3.6176367729575545,0.9607485384933153,10851,1.0,1.3362823702884528,12,2.8663501931862054,1.3796954919722237,112.07354154205734,2.9182770530346533,0.022713867732928716,10851
refractory_1.0,119,jitter,80,10,2,13,0.3543802423112768,2.170312488084074,0.9615598400647212,5316,0.9920993227990971,2.727614747930775,74,1.9921681570954046,0.5367815585265636,865.2500382074653,14.854796314796179,0.010575629977578882,5274
refractory_1.0,119,jitter,80,13,2,13,0.3835125448028674,2.0242597306605683,0.9375254080077147,4546,0.9872415310162781,3.189617245930488,74,1.9192719021707152,0.4724685595896533,909.2407971276374,16.33894759773936,0.0037715908366858786,4488
refractory_1.2,100,none,0,1,1,1,0.0,2.951858102796508,0.8240662959227869,5841,1.0,2.4845060777264165,14,1.7320408266842566,0.5149901819807736,-714.4957491349332,-23.437768051346737,0.10455362499155857,5841
refractory_1.2,100,none,0,10,1,1,2.1781512605042015,1.0826323558587052,0.8899075531143075,1026,0.8362573099415205,14.144249512670566,193,1.214598463881769,0.1655094344001135,186.59247357272545,11.205189409965904,0.033512885642879575,858
refractory_1.2,100,shuffle,0,1,1,54,0.016665479666690408,6.737458103506695,0.9733093739912397,14157,1.0,1.0250759341668432,3,5.5950482467171465,3.710613382879499,-25.924997890349513,-5.686997450932355,0.0022163863680166873,14157
refractory_1.2,100,shuffle,0,10,1,54,0.16336067137135227,4.112994989931405,0.9440829629963292,11387,1.0,1.274435760077281,6,2.948704932113328,1.5355416101844117,-400.99412016009825,-17.471911383224253,0.041810229538624344,11387
refractory_1.2,100,shuffle,0,54,1,54,0.853897375636506,2.3993553657794835,0.8123824184065864,4059,1.0,3.5752648435575263,21,1.3924885356590426,0.32791291101628073,-662.1198473882424,-25.25648748253005,0.13483295288142333,4059
refractory_1.2,100,jitter,4,1,1,1,0.45497953615279674,2.456500798748607,0.95985194451487,5740,0.9993031358885017,2.5282229965156793,41,1.8494369544606482,0.5093405183896589,242.39646127008055,4.734612771083587,0.05601325714869676,5736
refractory_1.2,100,jitter,4,10,1,1,1.692573402417962,1.0846530424838918,0.8876378798952085,1030,0.8368932038834952,14.089320388349515,193,1.220087814925387,0.16649304495037653,189.98252345697603,11.322550579079154,0.0350333725821344,862
refractory_1.2,100,jitter,20,1,1,2,0.36360503188006205,2.9693168870501254,0.9507787399619344,7156,1.0,2.027948574622694,24,2.0569388382052036,0.6794595664225505,61.823169732275325,1.3358125821625146,0.05654937029263474,7156
refractory_1.2,100,jitter,20,2,1,2,0.4431818181818182,2.04214114807195,0.9492542936571186,4379,0.9924640328842201,3.3139986298241606,84,1.750074154335648,0.39968958149104195,656.0292098748118,13.673687646674093,0.018910638773307675,4346
refractory_1.2,100,jitter,20,10,1,2,0.9473081328751431,1.1501894787827607,0.8603980386276356,1258,0.8672496025437202,11.53577106518283,193,1.4714538849547605,0.21872697674056923,376.51439040392603,17.425307652845397,0.0699546462587371,1091
refractory_1.2,100,jitter,80,1,1,7,0.19280394419385294,3.482290300562775,0.9831651796850939,10497,1.0,1.3824902353053252,15,2.7367308490784144,1.2849385459740557,-50.504843268484024,-1.3922877642581015,0.034074069178109845,10497
refractory_1.2,100,jitter,80,7,1,7,0.476039603960396,1.8931288367989034,0.9266959366666917,3424,0.9813084112149533,4.238317757009346,171,1.7166761982458976,0.37057572417297513,606.4665342712983,13.93384458885045,0.013651842431082306,3360
refractory_1.2,100,jitter,80,10,1,7,0.4845580404685836,1.7653634374584506,0.9427787924120449,2526,0.9572446555819477,5.745051464766429,190,1.712407343007305,0.3524272874963472,542.2119508357624,14.871602759473205,0.00741348741193204,2418
refractory_1.2,101,none,0,1,1,1,0.0,2.5028292681800064,0.8278863759451736,5708,1.0,2.5362648913805184,12,1.6938913395383697,0.5013361456432148,-844.6892180251915,-28.899153053117693,0.12114861529004833,5708
refractory_1.2,101,none,0,10,1,1,2.168695652173913,0.9794603559742432,0.8396397725592333,946,0.8192389006342494,15.30338266384778,198,1.2442154806545798,0.16201260765235648,214.87173811891566,13.511727241195466,0.053496864037101965,775
refractory_1.2,101,shuffle,0,1,1,54,0.01711543970209109,6.2867866916711375,0.9834465171441055,14096,1.0,1.0270289443813847,3,5.50486800626892,3.6375170870273523,-22.544126385426317,-4.1692212229425945,0.002162445321918227,14096
refractory_1.2,101,shuffle,0,10,1,54,0.15872563005230622,4.17428605953458,0.9465737393739251,11407,1.0,1.2691329885158236,6,2.9627496971118124,1.5508836215728001,-412.19695811561195,-18.196934560106023,0.042095922549762244,11407
refractory_1.2,101,shuffle,0,54,1,54,0.8602825745682888,2.4376662700660927,0.8353155442682105,4070,0.9997542997542997,3.557002457002457,32,1.3978091536984731,0.33069008917353215,-665.7687578666877,-24.928170550030305,0.13636729926721491,4069
refractory_1.2,101,jitter,4,1,1,1,0.48607176581680833,2.4606565993244383,0.956197076655163,5581,0.9996416412829242,2.593979573553127,39,1.8090722185069286,0.4897826597906004,160.8223132457341,3.255723193491621,0.06148996191906886,5579
refractory_1.2,101,jitter,4,10,1,1,1.6531365313653137,0.9796995373442242,0.8415767850069564,949,0.8198103266596417,15.255005268703899,198,1.2485672750175905,0.16277771050126771,217.58734680039385,13.619761328359965,0.05374723631553713,778
refractory_1.2,101,jitter,20,1,1,2,0.39064430714916154,2.749892592269492,0.9608566032515904,6937,1.0,2.0869251837970304,26,2.0295769025701222,0.6523389592535425,120.68783522791077,2.636352809354054,0.05058393171635389,6937
refractory_1.2,101,jitter,20,2,1,2,0.4993412384716733,1.9600958200543868,0.9710837883423037,4151,0.991086485184293,3.487593350999759,89,1.7071762095348735,0.381460636003231,571.7889367117878,12.162212193108104,0.02631645619047246,4114
refractory_1.2,101,jitter,20,10,1,2,0.8413878562577447,1.0453432124890667,0.8069943305350474,1156,0.8529411764705882,12.523356401384083,198,1.4943870472272298,0.21388967131272824,393.86735273451626,19.908654405300144,0.06995969631761734,986
refractory_1.2,101,jitter,80,1,1,6,0.19777249134948097,3.599072943457221,0.9717696289032396,10298,1.0,1.4058069528063701,17,2.6822817130497807,1.242489199706124,-105.26491856343934,-2.642708228710252,0.03966571945685493,10298
refractory_1.2,101,jitter,80,6,1,6,0.4914740431981811,1.9581442132360871,0.9598755507185277,3574,0.9815332960268607,4.0506435366536095,189,1.7217208633968273,0.3850405024262139,524.6847966377038,11.946896059908852,0.020826249204544456,3508
refractory_1.2,101,jitter,80,10,1,6,0.50210463018641,1.7244720744673645,0.9576573757941714,2299,0.9486733362331449,6.297085689430187,196,1.6945006804993081,0.344157243796279,486.75191684358026,14.018357345694314,0.007643715845152221,2181
refractory_1.2,102,none,0,1,1,1,0.0,2.880777442916051,0.8291755563987133,5969,1.0,2.4332383983916905,14,1.749416789497003,0.5292854531460645,-750.4788456503444,-24.90968322901586,0.11017097776234858,5969
refractory_1.2,102,none,0,10,1,1,2.0771653543307087,1.1593078989399666,0.9072385584950902,1063,0.8494825964252116,13.66321730950141,174,1.241447688976974,0.17566942076246517,185.90032717727618,10.979267272219898,0.03157120544123082,903
refractory_1.2,102,shuffle,0,1,1,53,0.015512701914182025,6.567177940659731,0.9871995550897426,14175,1.0,1.024620811287478,4,5.627925113829781,3.728485810331809,-15.482139534130894,-2.295176530311445,0.0019028156949698616,14175
refractory_1.2,102,shuffle,0,10,1,53,0.16862367661212704,4.039033198194705,0.9465523280616663,11306,1.0,1.284627631346188,6,2.915342237137983,1.50704240498189,-421.94134239430883,-18.175707434293287,0.043691371165196835,11306
refractory_1.2,102,shuffle,0,53,1,53,0.9015642884395269,2.67341481591603,0.8711501921288394,4090,1.0,3.5511002444987776,27,1.394229801445844,0.33056948106213957,-689.2495916402689,-24.87733526445506,0.13901539781252137,4090
refractory_1.2,102,jitter,4,1,1,2,0.44385264092321347,2.6074865057237844,0.941273788415619,5877,0.9989790709545686,2.47132890930747,38,1.8707880235358854,0.5278992502510558,200.5698261726776,3.920428087563664,0.05864572606580043,5871
refractory_1.2,102,jitter,4,2,1,2,0.5663797009515179,1.6863620919963112,0.9669938369620791,3182,0.9773727215587681,4.564424890006285,66,1.571954928504498,0.3103753686385675,475.0035496550142,11.955221827631448,0.03193711796107673,3110
refractory_1.2,102,jitter,4,10,1,2,1.621212121212121,1.1594349823401902,0.9070748012335172,1064,0.849624060150376,13.650375939849624,174,1.242826205968223,0.17591183374016833,186.83048716192252,11.020302980168882,0.03168100125807727,904
refractory_1.2,102,jitter,20,1,1,2,0.36305945223780894,2.870504655309202,0.9385684175414006,7274,0.9998625240582898,1.9967005773989552,31,2.086387576268704,0.6968108086818656,120.33345081237182,2.5447694499682343,0.05133819110603388,7273
refractory_1.2,102,jitter,20,2,1,2,0.4528414162451651,1.9937556967019803,0.9800896045149508,4439,0.991214237440865,3.271908087407074,98,1.7799345907519122,0.41899677238598243,634.1442488709807,12.361575546868512,0.026908377792648097,4400
refractory_1.2,102,jitter,20,10,1,2,0.8630609896432682,1.2391885618482186,0.888750592437808,1276,0.8746081504702194,11.382445141065832,174,1.4610102396101379,0.22483933073969065,339.2043911070676,16.12548932531242,0.04007720678657367,1116
refractory_1.2,102,jitter,80,1,1,7,0.1933081602685127,3.33750311862114,0.98458835283227,10463,1.0,1.3881295995412406,13,2.735120597907608,1.274373204847921,14.620719544706844,0.38170681709362175,0.03181449002277581,10463
refractory_1.2,102,jitter,80,7,1,7,0.4339908952959029,1.9567679380853542,0.9576913355059006,3470,0.9798270893371758,4.185590778097983,148,1.7925566918131306,0.40835407179189553,632.5823840367156,14.20049000348273,0.007376380171734698,3400
refractory_1.2,102,jitter,80,10,1,7,0.4710107747562853,1.8713917317457631,0.9372736346810577,2583,0.9554781262098335,5.62291908633372,166,1.7618475695828,0.38455381202880223,505.2783046817655,13.165056399945415,0.008483566234515072,2468
refractory_1.2,103,none,0,1,1,1,0.0,2.8773125189505606,0.8207780859367928,5910,1.0,2.4668358714043994,13,1.731598886419503,0.5198272941173683,-780.4952362317972,-26.04604229526486,0.10870195854503617,5910
refractory_1.2,103,none,0,10,1,1,2.2032374100719423,1.042057797700714,0.8823179004379238,998,0.8236472945891784,14.608216432865731,116,1.2149409844946586,0.16348554455591718,187.45743428396582,11.540648050747434,0.036133835004867665,822
refractory_1.2,103,shuffle,0,1,1,54,0.015504424778761062,6.947529605164553,0.9867107924602219,14239,1.0,1.0238780813259358,4,5.66421767733098,3.758391798494605,-17.76023913756717,-3.0444475127324115,0.0018675792920226364,14239
refractory_1.2,103,shuffle,0,10,1,54,0.16099773242630386,4.88960065509698,0.9014179448838805,11474,1.0,1.2706118180233572,7,2.9583322906213834,1.5465684217372413,-414.4409369128476,-18.043634035913406,0.04248636329376132,11474
refractory_1.2,103,shuffle,0,54,1,54,0.8322456813819578,2.5721486268655482,0.8811342365758257,4087,1.0,3.5671641791044775,28,1.402873286687095,0.32879875118957236,-615.1794530895211,-20.844321515630305,0.1344125459408872,4087
refractory_1.2,103,jitter,4,1,1,2,0.45550701310646124,2.465534749729213,0.9540028359439641,5751,0.9996522343940184,2.535037384802643,32,1.8316911433442247,0.5042547189886293,169.3893128578956,3.483434442629305,0.0618067462529337,5749
refractory_1.2,103,jitter,4,2,1,2,0.6103219696969697,1.5520350924024107,0.977281565338226,3062,0.9804049640757675,4.761267145656434,60,1.5191739531549562,0.2823732922979231,508.3515226050998,13.197690898641918,0.027122710935743866,3002
refractory_1.2,103,jitter,4,10,1,2,1.5793499043977055,1.044177330827842,0.8801629951395028,999,0.8238238238238238,14.593593593593594,116,1.2162177567632835,0.1637405278418541,188.13159872185474,11.564134220726508,0.03613761210524641,823
refractory_1.2,103,jitter,20,1,1,2,0.37876225904633076,2.955610619068773,0.9582003490504131,7208,0.9998612652608213,2.0226137624861265,34,2.0608856802626985,0.6841809482206944,45.59541058492816,0.99824206070664,0.05557091238872147,7207
refractory_1.2,103,jitter,20,2,1,2,0.4746184989099969,1.983046496371523,0.94451462151313,4293,0.9918471931050548,3.3959934777544842,68,1.7298000314732338,0.3873356179999886,658.4790877345472,13.730517622559114,0.01999473018844411,4258
refractory_1.2,103,jitter,20,10,1,2,0.8651275820170109,1.1197980965224448,0.8541055182680685,1209,0.8552522746071133,12.058726220016542,116,1.4554293569645314,0.21345747915244684,356.0643027240951,17.125811994659866,0.04981905123366265,1034
refractory_1.2,103,jitter,80,1,1,7,0.18847839699436444,3.8831839160977144,0.9621423417489282,10595,1.0,1.37602642756017,12,2.740482231055468,1.2972957974003307,-114.58274415309961,-3.391591898883733,0.036626336112668634,10595
refractory_1.2,103,jitter,80,7,1,7,0.5352846832397755,1.9421088979576058,0.9607778889945323,3326,0.9783523752254961,4.38334335538184,106,1.701380401462293,0.37297502983775654,498.6996965505612,12.044418908970094,0.015104791063743406,3254
refractory_1.2,103,jitter,80,10,1,7,0.5380281690140845,1.719493468982462,0.923582443688634,2452,0.9563621533442088,5.945758564437194,106,1.6587376802297822,0.3269389139219113,526.0360464601439,14.905607760280772,0.007003300396847489,2345
refractory_1.2,104,none,0,1,1,1,0.0,2.825765026748131,0.7895894846045306,5969,1.0,2.4329033338917743,12,1.7466969701984087,0.5293815520392453,-773.2855465787209,-26.044934731883536,0.10903936310192902,5969
refractory_1.2,104,none,0,10,1,1,2.301242236024845,1.0708475476859498,0.84589254099805,1074,0.8482309124767226,13.521415270018622,146,1.2149722836323722,0.16403141476767025,205.31138944350457,11.850015772544646,0.03306090756438751,911
refractory_1.2,104,shuffle,0,1,1,54,0.016961231470923602,7.183956076271478,0.9568271204909861,14157,1.0,1.0257822985095713,3,5.554528452570215,3.6835226663576845,-32.406866452204724,-8.07747224911665,0.0025603653489439937,14157
refractory_1.2,104,shuffle,0,10,1,54,0.16263042021633003,4.41521242902333,0.9248246875763279,11384,1.0,1.2756500351370343,6,2.9378381124222006,1.5320790866472156,-444.34698485383024,-19.971287731705043,0.044095773773745406,11384
refractory_1.2,104,shuffle,0,54,1,54,0.8798904538341158,2.504810935074359,0.8643360128873281,4083,1.0,3.55669850600049,26,1.3943439592780233,0.32995024592197897,-679.83593565991,-24.424443539050973,0.1395879738080349,4083
refractory_1.2,104,jitter,4,1,1,2,0.4630410654827969,2.531054871012686,0.9573383171248849,5829,0.9998284439869617,2.491336421341568,31,1.854045461630518,0.5144650753186955,223.20901358414633,4.4567944743035754,0.05660931784727907,5828
refractory_1.2,104,jitter,4,2,1,2,0.5887560867640549,1.5717897359108153,0.9635953734284367,3189,0.9818124804013797,4.553778613985576,65,1.5624448757391303,0.2958931456066122,582.517983190055,14.395945090934575,0.022633647138228186,3131
refractory_1.2,104,jitter,4,10,1,2,1.6490630323679727,1.071137503682039,0.8453306336377561,1078,0.8487940630797773,13.471243042671615,146,1.2210725907004178,0.164953057766411,209.95333690273475,12.03869848581867,0.03327491869090815,915
refractory_1.2,104,jitter,20,1,1,2,0.3582413908391842,2.8111086051241307,0.9543944173978643,7318,1.0,1.9844219732167259,20,2.0875722453782313,0.7010283023535548,88.03030262362881,1.9674519306385578,0.05027805050917722,7318
refractory_1.2,104,jitter,20,2,1,2,0.4634864546525324,1.9670231601031323,0.9698031027721583,4531,0.9958066651953211,3.205032001765615,50,1.740755458905321,0.39524400278147376,674.4483370842776,13.399208788264941,0.020286650030920006,4512
refractory_1.2,104,jitter,20,10,1,2,0.8668146503884573,1.1332081835176284,0.8655223835224413,1299,0.8745188606620478,11.179368745188606,146,1.4574947110260137,0.2135260420180371,394.28914329829837,17.850935677904662,0.05285281132497449,1136
refractory_1.2,104,jitter,80,1,1,7,0.18355464759959142,3.7359547301597593,0.9644291531629116,10725,1.0,1.354032634032634,10,2.7864584926476557,1.341453459708394,-125.88941960686702,-3.9062074044607367,0.03478431120531511,10725
refractory_1.2,104,jitter,80,7,1,7,0.466491950580307,1.9514552265696747,0.9448641380866365,3558,0.9820123664980326,4.0815064643057895,128,1.7414603851320667,0.38474806136063877,618.3391332736825,14.184693399136451,0.009535752416615084,3494
refractory_1.2,104,jitter,80,10,1,7,0.4731958762886598,1.6727636203900844,0.9381939225440014,2623,0.9595882577201678,5.536408692337019,143,1.7202053425116741,0.3492181762185921,613.8252399414969,15.917961634573652,0.008742004621737354,2517
refractory_1.2,105,none,0,1,1,1,0.0,2.9102343947253093,0.8193050829977804,5890,1.0,2.465025466893039,13,1.7359044725130506,0.5203281320046744,-749.1911259270162,-25.105286315426785,0.10371095256977808,5890
refractory_1.2,105,none,0,10,1,1,2.0323624595469254,1.1197388799160584,0.8800883621543728,1063,0.8372530573847601,13.658513640639699,165,1.2589465141710168,0.1766210931669217,201.51727331948263,11.436126186641088,0.030177209126661997,890
refractory_1.2,105,shuffle,0,1,1,54,0.015589407744874715,6.454864311294536,0.9830710902958132,14170,1.0,1.0246294989414255,3,5.623077964643402,3.728141493281268,-20.052297758987628,-3.9577482884857225,0.0019174354485467227,14170
refractory_1.2,105,shuffle,0,10,1,54,0.16160168195718655,4.272204392668598,0.9349620702761381,11390,1.0,1.2747146619841967,6,2.9443420177121755,1.5347446718147997,-422.1246872192281,-18.782705805035285,0.04271340768920162,11390
refractory_1.2,105,shuffle,0,54,1,54,0.8691079080638878,2.4797124249748568,0.8759966300487866,4040,1.0,3.593811881188119,30,1.396911927277925,0.32590237535827915,-608.2611771373527,-21.25856427786451,0.1291388070530744,4040
refractory_1.2,105,jitter,4,1,1,1,0.4462105505643861,2.677622384710811,0.9323129928075116,5753,0.9996523552928906,2.523726751260212,33,1.8360232552191516,0.5073014608354549,167.41306213088026,3.472958187065101,0.05701488865770543,5751
refractory_1.2,105,jitter,4,10,1,1,1.6245791245791246,1.120835248246316,0.8795407792270539,1064,0.8374060150375939,13.645676691729323,165,1.259555056964933,0.17686790461304952,201.46060939938442,11.421793261703565,0.030147478170329145,891
refractory_1.2,105,jitter,20,1,1,2,0.35680433310765064,2.9614422057556133,0.9549145408905579,7266,1.0,1.9982108450316542,25,2.0781631416088917,0.6940429464842814,83.27313521668898,1.7645826800379394,0.054452597779220624,7266
refractory_1.2,105,jitter,20,2,1,2,0.4811264230077891,2.0685768758047414,0.9711022426596432,4378,0.9899497487437185,3.316354499771585,59,1.7577114082201302,0.4107415217160473,581.913275300918,12.157750973701997,0.0231727281670302,4334
refractory_1.2,105,jitter,20,10,1,2,0.8424036281179138,1.1724356448580422,0.8739619722332433,1300,0.8684615384615385,11.168461538461539,165,1.5091100948135843,0.2308756095873276,394.1971662459143,17.616250051091566,0.04719132366004669,1129
refractory_1.2,105,jitter,80,1,1,7,0.1826059720192107,3.493901184041181,0.9815736683339263,10582,1.0,1.3720468720468721,16,2.7556910068063427,1.3050391245399569,-69.59004572266747,-1.8471671476748839,0.03409973811740441,10582
refractory_1.2,105,jitter,80,7,1,7,0.44793713163064836,1.8469967128247209,0.9657364631803964,3408,0.9768192488262911,4.260269953051643,135,1.7487181445024067,0.38726262283858615,600.1605498896433,14.337841638302349,0.006808590698186734,3329
refractory_1.2,105,jitter,80,10,1,7,0.4701216287678477,1.7464762859643075,0.9645557623615977,2578,0.9557796741660202,5.63188518231187,165,1.7379151935758248,0.3619126391546995,573.0694019467039,15.423149361447308,0.01055464046619492,2464
refractory_1.2,106,none,0,1,1,1,0.0,2.915087537651953,0.8162360163287461,5862,1.0,2.468952575912658,14,1.7318148257313322,0.5192429683509097,-766.0005559005688,-25.617992263259577,0.10736660032610923,5862
refractory_1.2,106,none,0,10,1,1,2.2053872053872055,1.100338629600156,0.8698035645707083,1035,0.8444444444444444,13.983574879227053,199,1.2269045805020884,0.16853599713302508,192.28144584211356,11.333119368057982,0.03515719089752212,874
refractory_1.2,106,shuffle,0,1,1,54,0.01636766492745336,7.026955779627359,0.9822300346851336,14114,1.0,1.0254357375655379,4,5.578676667921824,3.696717735149311,-24.404309665356077,-4.407550925547396,0.0022674724247997435,14114
refractory_1.2,106,shuffle,0,10,1,54,0.1655067213271046,4.744723727308619,0.9309334061661919,11369,1.0,1.2730231330811856,7,2.9494493021112707,1.5395932423344894,-420.6524751654628,-18.624797771024834,0.042786558209471415,11369
refractory_1.2,106,shuffle,0,54,1,54,0.8670886075949367,2.523930164279781,0.8734610582811093,4057,0.9997535124476213,3.5674143455755485,31,1.3976253616269023,0.3295144454577773,-650.4933981951156,-23.304313288014868,0.1383945538753174,4056
refractory_1.2,106,jitter,4,1,1,1,0.4542745817098327,2.4991247528799887,0.9667437870552024,5720,1.0,2.5302447552447553,30,1.8365545032096389,0.5028861723266336,219.34240383982367,4.33280214676234,0.06054654626849232,5720
refractory_1.2,106,jitter,4,10,1,1,1.6827586206896552,1.1006089373290044,0.8694510140360638,1038,0.8448940269749519,13.943159922928709,199,1.2317039313898928,0.16926809820767302,195.7864899770821,11.479106390963583,0.03563299590513069,877
refractory_1.2,106,jitter,20,1,1,2,0.36241267677628214,2.9713215927766843,0.9411560609048872,7131,1.0,2.0295891179357732,24,2.0630499281975734,0.6786735389401393,117.53996066252009,2.5546505669969006,0.04971036125090411,7131
refractory_1.2,106,jitter,20,2,1,2,0.4764634882317441,2.0343697885248213,0.9498073995284531,4387,0.9915659904262594,3.2990654205607477,48,1.7528607494284412,0.40326550731526867,634.6479955150621,12.918911168970569,0.01784508347983149,4350
refractory_1.2,106,jitter,20,10,1,2,0.8055878928987195,1.1531936904386857,0.8602676187377425,1262,0.873217115689382,11.468304278922345,199,1.483565123422066,0.22076398765588,390.26310033890894,18.119809282596854,0.0574735159405651,1102
refractory_1.2,106,jitter,80,1,1,7,0.19508075583236567,3.7014526306597255,0.9664103102502418,10442,1.0,1.3860371576326374,13,2.723801001790326,1.2782703605204375,-87.67758758209868,-2.405283082150103,0.03610688823022734,10442
